row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
221,Haliey Welch AI,EJMHr84pWteTkk3usrz4csqAoKrR7ZiYQXYHBaMrQVWD,213.9%,213.9%,213.9%,153,23.7K,23.6K,24.67,57,2min,25.56%,7.52%,-,,2024-11-18 00:24:17,15.7K,+208.5%
222,Auralis,GbjoWPcnSTYaLKHRSLA6a66FAM4f1QsxmxBf6iWTpump,229.8%,229.8%,229.8%,164,47.8K,23.8K,21.58,71,3min,24.58%,0%,-,,2024-11-18 00:24:17,15.7K,+218.1%
223,AIM,Gm6iNdJfgtQnZuMWavfVBsbWf5Fq9yE3REpY6vqViWzY,215.1%,215.1%,215.1%,123,25.2K,22.5K,16.74,22,3min,30.49%,2.19%,-,,2024-11-18 00:24:17,15.4K,+215.7%
224,DeGod2505,BfRAabFGieYsZfocoWNt97eFze3eFeux9sNFncJbpump,297.7%,297.7%,297.7%,144,50.2K,28.2K,45.13,77,56s,29.7%,0%,-,,2024-11-18 00:24:17,28.7K,+403.6%
225,DEGOD#94,B9gHfR3jqpTeCeHcxhekt6FSzpb6CzVhbLPEBHfjxYJj,441.6%,441.6%,441.6%,184,72.5K,40.9K,17.08,84,44s,39.3%,7.52%,-,,2024-11-18 00:24:17,31.6K,+419%
226,Eel on Musk,2kvppKuyA4ygQrtFh4FsgpkpMs6s3mWYYq3bV4Rspump,117.9%,987%,987%,536,68.9K,74.7K,70.01,286,9min,19.69%,0%,-,,2024-11-18 00:24:17,57.6K,+269%
227,Kurt The Cat,EMGVCTQT9QNaqRWEjMYANJBhNxYn21MrnYV8Wveopump,264.3%,264.3%,264.3%,148,18.7K,25.1K,17.6,38,1min,29.11%,0%,-,,2024-11-18 00:24:17,14.2K,+206.2%
228,DANCING MY WAY TO FK YOUR BITCH,Ct8PuxLzwcqdikJ8zFwwD1pUpL2D9Nda8DJWeKbyKbF8,662.9%,662.9%,662.9%,113,13.8K,53K,47.44,44,2min,44.73%,0%,-,,2024-11-18 00:24:17,46.1K,+662.9%
229,Elon's First Minted NFT,CvnkGL2myVbwhGjtr4hGokhdVHVATojHL5oD83nxpump,274.9%,274.9%,274.9%,118,50.2K,27K,55.19,44,52s,33.38%,0%,-,,2024-11-18 00:24:17,23.3K,+323.1%
230,cryptopunks bot,zAgSwaSC2XjeM545v4YT4ifMpnxkuEE1f8Fq2Ygpump,810%,896.3%,896.3%,116,44K,69.5K,52.31,52,9min,46.37%,5.11%,-,,2024-11-18 00:24:17,58.2K,+762%
231,Infinitrax Coin,8JLfqaeUbhHSwCmcnhSURkCzG3FgBsokXWjg7GBrpump,251.3%,251.3%,251.3%,185,52.4K,25.4K,25.83,39,3min,36.03%,0%,-,,2024-11-18 00:24:17,15.8K,+218.6%
232,AI Kevin,EuQsbVe3gQJGp1b8rpvV95kYPQQyBrDjTPepYiUgtUTq,1220.3%,1220.3%,1220.3%,112,45.1K,97.8K,85.01,83,1min,38.82%,5.73%,-,,2024-11-18 00:24:17,90.4K,+1220.3%
233,The World’s 1st Meme Satellite,BcXwi9u9xNf4mG4fVVHe2pfQRGXsF2D1muRKKsutpump,435.3%,435.3%,435.3%,105,21.6K,36.7K,30.87,44,2min,39.85%,3.02%,-,,2024-11-18 00:24:17,26.5K,+386.9%
234,Sippin',H1CuuiriGDaJUh4XWRN48unBrzousNXw9jMDkU5XS6eG,857.7%,857.7%,857.7%,113,16.5K,66.5K,64.8,50,3min,44.73%,0%,-,https://t.me/sippincoin,2024-11-18 00:24:17,57.2K,+823.1%
235,Pauly (satire,6RFLobZb83xmsGQc3PQpKVZWKaaHDr8HfSRDDPkhMyC5,705.1%,705.1%,705.1%,174,82.3K,56.4K,56.16,140,44s,24.72%,0.37%,-,,2024-11-18 00:24:17,52.6K,+751.5%
236,ETHER ROCK,BJmny7ciCvnnFgqdKWqPLBCN4d6jCnGFXh1E2ktnr5r8,535.7%,535.7%,535.7%,114,11.6K,43.4K,39.82,50,2min,37.55%,0%,-,,2024-11-18 00:24:17,34.9K,+511.3%
237,doodle4159,8UvAywBtwHrD7YBMgEixgiicNyVo5Yyu7QBuuBhmpump,251.3%,610.5%,610.5%,185,17.7K,49.6K,44.35,172,16min,23.57%,5.11%,-,,2024-11-18 00:24:17,35K,+248.1%
238,Pauly (satire,7HpiQ4Bo97i3VyFvMH69v9aPj8a7mf1ci5qKM418N7HS,465.9%,465.9%,465.9%,111,10.8K,37.9K,37.04,44,2min,29.65%,0%,-,,2024-11-18 00:24:17,29.7K,+443.3%
239,Pauly (satire,DZkswpHKVsn7K5VpZHbxfgHPCdXPQnUbYvqMKMKzcG3e,704.7%,704.7%,704.7%,107,14.5K,55K,51.82,46,3min,38.44%,0%,-,,2024-11-18 00:24:17,48.2K,+704.7%
240,Elon's First Minted NFT,CvnkGL2myVbwhGjtr4hGokhdVHVATojHL5oD83nxpump,415.3%,451.5%,451.5%,107,26.1K,39.7K,41.24,78,10min,32.01%,0%,-,,2024-11-18 00:24:17,26K,+336.9%
241,Nala,3MDgUzYrRLuYopwg6JsgJ3vy7dBwc1gB7QCcEXGd4Ew9,745.3%,745.3%,745.3%,106,15.7K,58.6K,55.67,49,2min,44.73%,0%,-,https://t.me/nalcatcto,2024-11-18 00:24:17,51.4K,+740.7%
242,Study,Auuu57KjJAFhwwSQj5fFsPtmyjMJwun7KKra17JRpump,380.8%,380.8%,380.8%,119,35.3K,33K,45.22,60,1min,45.05%,3.46%,-,https://t.me/StudyHolding,2024-11-18 00:24:17,34.5K,+502.8%
243,Elon Musk BAYC,5vgL5owerYCUHCTPsNSuLCSXMKTsJgikavLXMxJjpump,430.5%,430.5%,430.5%,137,20.7K,38K,17.29,60,3min,30.66%,0%,-,,2024-11-18 00:24:17,21K,+292.7%
244,8BitsCat,BiaVEqkxkAmEfjmwDyBUEggwENSDJ8UeGJk6gJripump,518%,518%,518%,198,11.1K,42.4K,43.93,201,1min,10.62%,0.03%,-,https://t.me/Eightbitscat,2024-11-18 00:24:17,34.4K,+501.5%
245,SMB810,7ZcYrQGPe98bjgffWBCJr9Wy6rnMJWFkRSN65m7SMvK1,852.5%,852.5%,852.5%,175,70.5K,67.8K,46.44,103,50s,35.78%,2.15%,-,,2024-11-18 00:24:17,53.3K,+749.2%
246,The World’s 1st Meme Satellite,BcXwi9u9xNf4mG4fVVHe2pfQRGXsF2D1muRKKsutpump,369.4%,1300.7%,1300.7%,120,28.6K,96.1K,49.56,108,14min,31.89%,0%,-,,2024-11-18 00:24:17,68.1K,+332.8%
247,AIntivirus,EiVMQrvdDYK77eK6N6cyh5sGBe5Y1MQWVA7YaURVpump,624.2%,624.2%,624.2%,113,23.9K,48.9K,50.6,31,4min,27.67%,1.76%,-,,2024-11-18 00:24:17,42.6K,+631.5%
248,Azuki #9605,2yEKoJsRvTgJZs4HSSpenoCTDJV5YC1W2smhoUEhpKuT,1178%,1178%,1178%,118,61.1K,89.5K,67.17,80,35s,34.02%,0.37%,-,,2024-11-18 00:24:17,82.5K,+1178%
249,Agent Elon,2VPnd4WR6J5qW2XapSEhSrURucy8FVT1VF4hj4ybmLbM,650.8%,650.8%,650.8%,106,17.3K,51.3K,48.88,49,2min,38.44%,0%,-,,2024-11-18 00:24:17,42.8K,+625.4%
250,KingTrump,9CxETcLJrdirayULtM3SYfiTCi1bwCTxuNFpzVkXnT2M,726.9%,726.9%,726.9%,102,15.1K,57.4K,52.28,53,2min,44.73%,0%,-,"https://t.me/pump_trending, https://t.me/pump_trending",2024-11-18 00:24:17,50.5K,+726.9%
251,MEMETIC,A1moeaz4RBXfpTHzqCz7f1Tn7vyYcnq2t64u33V5pump,221.7%,221.7%,221.7%,142,36.8K,35.6K,29.64,63,2min,18.79%,0%,-,,2024-11-18 00:24:17,24.2K,+218.4%
252,The GOATX Tribe,43mf9Y5vFmzdk34A6xQjFA724N44saVrcWSEPCAnpump,529.2%,529.2%,529.2%,117,11.4K,43.3K,46.01,193,1min,10.01%,0.15%,-,https://t.me/thegoatxtribe,2024-11-18 00:24:17,36.1K,+524.8%
253,CryptoPunk #8611,4NKuySUee4YXxsCuL2bDqctKyuH67HLZLGNfW41HE8wW,579.9%,579.9%,579.9%,113,12.1K,46.4K,42.99,44,2min,37.55%,0%,-,,2024-11-18 00:24:17,36.3K,+532.1%
254,AI Murad,3DeLqLYJszRmEknayNtmRX1hWZndCh35UnPQeDBUjduC,1221.7%,1221.7%,1221.7%,103,44.6K,96.3K,32.1,58,52s,41.37%,4.3%,-,,2024-11-18 00:24:17,89K,+1221.7%
255,CryptoPunk #8611,BrrhLgTYueQe3bW4vfGCJzTZygPTCR3JxwhTocLGLqC2,57.08%,57.08%,57.08%,129,56.8K,10.7K,50.15,46,2min,13.61%,0%,-,,2024-11-18 00:24:17,41K,+602.2%
256,Solana Road,GBW6Lt4W8vof28i4fEYJ49mT2zdjLhJtde8BvFoRpump,503.3%,503.3%,503.3%,121,45.2K,41.5K,43.52,75,59s,41.49%,3.46%,-,,2024-11-18 00:24:17,33.8K,+491.6%
257,Bored Ape #2087,AaSyX4g6WjMKRbqgj3LwkyaTgV6VdSuvgwL7UfhnCQGV,677.3%,677.3%,677.3%,157,62.5K,57.5K,69.11,83,1min,36.85%,5.73%,-,,2024-11-18 00:24:17,64.2K,+867.8%
258,Rizzler AI,CWyTM4iYfZVKQHSaE76hxQCu6M1wXM3uz8Pvd943TQEp,255.3%,255.3%,255.3%,141,37.2K,27.3K,30.6,88,54s,28.66%,0%,-,,2024-11-18 00:24:17,35.3K,+459.8%
259,deep truths,Bw7Xy8sNuYKWQ6p4hiyQSfYhwH5r74oWUjmupuvwTcFr,689.4%,689.4%,689.4%,106,14.4K,54K,51.53,43,3min,38.44%,0%,-,,2024-11-18 00:24:17,46.9K,+686.1%
260,Doodle2912,Cnxbz3XvmFe9PCTZ42e96S4yU1TUFpPYXKRog6rRpump,261%,261%,261%,113,22.9K,24.8K,29.49,74,1min,30.11%,3.46%,-,,2024-11-18 00:24:17,14.6K,+212.4%
261,WINDU NUFFIN,FdFPs5QaYiRW3mB5UZyqDHo2gRhkdJzohSGxcfMXpump,519.8%,519.8%,519.8%,105,42.1K,44K,61.44,57,4min,41.12%,6.71%,-,https://t.me/+ZFELgmVGR8wyZTc5,2024-11-18 00:24:17,55.1K,+775.1%
262,DAVE THE MONKEY,8tvA9ua9KDL36GWPj3wafbLze6gurcw9w3dML7Jnpump,1220.2%,1220.2%,1220.2%,158,96K,96.9K,84.92,79,54s,43.11%,0%,-,,2024-11-18 00:24:17,85.8K,+1169.4%
263,Mike DudAIs,wmQUn7SwNJw31LUJJTeGaen3XRqC4noyLLJKBQSSZTS,645%,645%,645%,106,48K,52.3K,54.98,71,2min,39.69%,0.37%,-,,2024-11-18 00:24:17,39.5K,+561.9%
264,ChatGPT,GBg27kYcJeyQwsqKEi4nYLuzQ1fqTPTh9zNbJEfqpump,44.66%,44.66%,44.66%,214,22K,10K,29.31,8,1min,1.29%,0%,-,,2024-11-18 00:24:17,19.2K,+277.8%
265,Dave's Real Name,BcfAr7C9UpfB3mTd1wbYthcP9MCSSEyNShqwEidjpump,301.6%,301.6%,301.6%,106,47.9K,31.3K,30.44,43,1min,49.03%,0%,-,,2024-11-18 00:24:17,19.6K,+251.9%
266,Baby Batis,CFQsjT94u5PAExC6C7kYp3cVFC6wmPHKcVozpfkXpump,1151.9%,1151.9%,1151.9%,124,59.5K,97.7K,71.61,58,1min,54.43%,0%,-,,2024-11-18 00:24:17,89.9K,+1151.9%
267,Azuki #9605,3WgWFcgZKbCBPfbMKTfZSYT8kKEbdPV2p7k9owsLmu7T,603.1%,603.1%,603.1%,105,13.1K,48.3K,45.73,48,3min,38.44%,0%,-,,2024-11-18 00:24:17,40.8K,+593.9%
268,Baby Batis,9skgcr7rMMJitpCSkStd2MYHooJEm1PRakV7zwEgqjPZ,487.6%,487.6%,487.6%,112,13.5K,40.3K,40.5,45,1min,37.55%,0%,-,,2024-11-18 00:24:17,33.4K,+487.4%
269,pak infinite,J9CjZzHMv1PRnbXAiT89RAK1zwf2yvUaBA5wmBcjq2yc,1165.1%,1165.1%,1165.1%,139,57.9K,92.2K,25.74,92,29s,42.31%,8.94%,-,,2024-11-18 00:24:17,79.8K,+1095%
270,Pepebot,61h2G5tovTmnc55W2NUiHB3BL51LLeDNaCJ6GaudesLw,268.3%,268.3%,268.3%,171,79K,27.9K,10.48,60,1min,37.24%,7.52%,-,,2024-11-18 00:24:17,19.9K,+262.9%
271,Baby Batis,Ex4AjKhHB9fd3GkXm3AnbV18ReHqAwpfu8CtcJ1yTCsv,709.5%,709.5%,709.5%,102,16.9K,56.5K,53.31,46,3min,44.73%,0%,-,,2024-11-18 00:24:17,49.5K,+709.5%
272,Miami Bulls,AxZnDtknv6s6VMdxKnbczyCBvCqgEMZLaTrA3N7Epump,517.4%,717.2%,717.2%,111,20.3K,56.1K,54.51,74,5min,33.45%,2.62%,-,https://t.me/Bullionaireonsol,2024-11-18 00:24:17,47.6K,+692.9%
273,Yodi & Mister,Cu8wLZZhj4nhhvxhTGvYptjyw5xzJZau5SWep4iSpump,529.4%,529.4%,529.4%,155,11.7K,43.5K,45.21,192,1min,11.14%,0.01%,-,,2024-11-18 00:24:17,35.1K,+508%
274,cryptopunk #4383,5ZCvqwZGBYiSHFQq2YbNhvBNqUbd5HUEv5raUhwXpump,266.5%,266.5%,266.5%,108,22.2K,24.6K,20.5,81,1min,31.75%,0%,-,,2024-11-18 00:24:17,18.3K,+272.2%
275,Poe Ether Sproto,vU5oemBDjBvAaKWEqGBzkZH5B9AaYdjsP91P3ycpump,616%,616%,616%,103,13.6K,49.5K,44.45,41,1min,34.03%,3.46%,-,,2024-11-18 00:24:17,41.8K,+604.1%
276,zereborn#452,88Z5Z1YUacay97QbXjPVNZHQQ15a2azd8Sw13FFgpump,293%,293%,293%,118,36.4K,27.9K,28.54,71,1min,26.78%,0%,-,https://t.me/zereborn452,2024-11-18 00:24:17,17.9K,+251.9%
277,Pepebot,6u816G6AyB59jbQdAxVyhjQV8dvvQgag9zBLUzqKvkjm,677.3%,677.3%,677.3%,105,15.6K,53.4K,51.01,42,3min,38.44%,0%,-,,2024-11-18 00:24:17,44.5K,+648.2%
278,Dave Real Name,FwqPaUvYrCHRaxD2CjHwPEVbDU9XssT7vW3tmmkGpump,860.1%,860.1%,860.1%,157,40.6K,66.5K,51.07,115,1min,41.37%,3.46%,-,,2024-11-18 00:24:17,53.2K,+767.5%
279,RESIST THE MAINSTREAM,FDG3PYU1hveUm1XKTahwpdQmJB4BGNLiMm14kB1vpump,252.5%,252.5%,252.5%,179,48.4K,26K,26.19,76,1min,29.11%,0%,-,,2024-11-18 00:24:17,16.6K,+224.9%
280,Starship,8Xc4XQrCShmufq9UTePJ12Z39j9zVTW2MHk61Zyopump,192.5%,441.6%,441.6%,130,52.6K,96.5K,66,91,10min,20.01%,4.1% Sell Part,-,,2024-11-18 00:24:17,65.1K,+207.3%
281,Pumphetamine,H8qzdQ63jx8Qva7X9F2t18WgQkwVwA7SDrApJY2Hpump,624.2%,624.2%,624.2%,178,59.2K,49.3K,42.51,90,50s,33.38%,1.76%,-,,2024-11-18 00:24:17,40.9K,+600.7%
282,World’s only spotless giraffe,MkqZP9Hy9JmY9EA8ovkRJpS3eMGuRHMARbBb7r6pump,282.8%,282.8%,282.8%,118,11.8K,26.7K,27.69,26,1min,35.84%,0%,-,,2024-11-18 00:24:17,17.1K,+245%
283,BURNED APE ROT CLUB,8RvBMBTqGorepAPCtJCycjnHGWmhxrP5pXoXfRt9a4ZL,759.5%,759.5%,759.5%,109,15.7K,60.1K,55.15,46,4min,44.73%,0%,-,,2024-11-18 00:24:17,49K,+700.8%
284,BABYMONSTER,61omdbVKDbbV8BHkr41rKXfmg4DnM5yiUKqdCAMZpump,197.7%,197.7%,197.7%,107,36.3K,20.6K,38.79,65,3min,26.59%,3.29%,-,https://t.me/babymonstersol,2024-11-18 00:24:17,18.2K,+262.8%
285,Machi,8NEzc61ZaR58WeRG4VqAAVHotj2DyY2geQK8EBxY2f2,411%,411%,411%,150,37.2K,36.1K,12.26,68,1min,30.3%,0.37%,-,,2024-11-18 00:24:17,22.6K,+320.3%
286,Punk1685,DpjtVsvX4bx1MZPEfqtty2cuZQhznkNAgZtAWyFoou6B,595.3%,595.3%,595.3%,107,13.1K,47.8K,46.65,56,3min,37.55%,0%,-,http://t.me/rothschildalpha,2024-11-18 00:24:17,37.6K,+547.1%
287,BOT,DZtnXLuBuYycFcJkobBQrkM1DaMaN3RGuZHQwEicei5F,479.5%,479.5%,479.5%,102,11.1K,39.8K,43.11,49,2min,37.55%,0%,-,https://t.me/botonsol,2024-11-18 00:24:17,32.9K,+479.4%
288,Choose Rich AI,DJc3aQz8BmEEwNQKLxG5zVq4b2GRxi6MaSnzEvLJpump,1072%,1072%,1072%,153,44.3K,83.9K,38.13,97,1min,43.91%,0%,-,,2024-11-18 00:24:17,57.3K,+801.3%
289,BOT,ECMTAVrzKadnq3HL93TaZEgpHjJAjLQvKjAqZjMtbiwM,774.1%,774.1%,774.1%,121,15.4K,60.2K,52.08,47,3min,38.44%,0%,-,https://t.me/botonsol,2024-11-18 00:24:17,48.7K,+707.9%
290,D.O.G.E,7XnMUDg11nhRsPrPCvupA2avTw6pobSHpEpayqw2pump,502%,502%,502%,127,10.8K,41.7K,43.94,197,1min,10.82%,0.11%,-,,2024-11-18 00:24:17,34.2K,+493.1%
291,zereborn#452,4n5hsVZYkkSkLpWkng2SAX9HSG2UZCnoGbc2nW3apump,380.6%,527.8%,527.8%,114,23.4K,44.6K,27.12,22,11min,34.32%,6.07%,-,https://t.me/zereborn452,2024-11-18 00:24:17,37.8K,+406.5%
292,A L P H A B E T,62CL1AVjdjYsQ59MKPn7qyHR94e4Kaf9grkzPrCHpump,205.4%,374.3%,374.3%,110,17.2K,33.5K,30.91,61,7min,27.31%,0%,-,https://t.me/alphabetsol,2024-11-18 00:24:17,24.2K,+224.1%
293,Musk Derangement Syndrome,3y8UHEvo6zdKhKmNfFRTFMASTfiNy7x47kiSpM191a87,1223.8%,1223.8%,1223.8%,101,94.6K,98.3K,71.7,43,37s,49.9%,10.4%,-,,2024-11-18 00:24:17,90.9K,+1223.8%
294,Choose Rich AI,BZynczxXkKoYvy6UCApLMzkesH6DtNYWDPsCsSsVp4Pw,1290.8%,1290.8%,1290.8%,194,58.3K,98.2K,28.16,109,55s,30.36%,0.37%,-,,2024-11-18 00:24:17,48.1K,+681.8%
295,Genesis the Tweak,D3ddcUyWC9HVgtxdz91NQXZQSbPGULRRVxJq3ntuuJBe,930.4%,930.4%,930.4%,145,40.8K,73.8K,55.25,107,52s,43.84%,2.15%,-,,2024-11-18 00:24:17,53.7K,+749.5%
296,First AI NSFW Bot,DXufG4PLGJaZvgmBCfc84kY7TELBX3uq91C3ZpKgZjyj,676.3%,676.3%,676.3%,100,16.3K,54.4K,54.81,53,3min,44.73%,0%,-,,2024-11-18 00:24:17,47.4K,+676.3%
297,Choose Rich AI,57eHftBxTTUJe4vUyBoMWnmJ4pE4hmqsN4axzQ7gPz5u,623.6%,623.6%,623.6%,107,14.1K,49.7K,43.54,41,3min,38.44%,0%,-,,2024-11-18 00:24:17,42.1K,+612.7%
298,2412,5BXnrfb3Hdgf4sT8rNjcw83xJrMgvPrkB6hayrKuCajV,144%,144%,144%,126,56.4K,17.8K,31.78,56,56s,32.75%,3.94%,-,,2024-11-18 00:24:17,23.8K,+327%
299,CIA OFFICIAL FOX,D9G9wwBHJe2PGowDeSuAUjo8hmNSF5c8dyS5xniZpump,278.8%,278.8%,278.8%,124,43.5K,26.5K,41.16,46,1min,43.22%,0%,-,,2024-11-18 00:24:17,17.9K,+255.7%
300,Mister,9bouaFn8nmvdP9Qc6i47JYmpZjNDJBx68SBY9giNgpMt,252%,252%,252%,116,24.2K,24.7K,21.58,70,46s,29.59%,0.37%,-,,2024-11-18 00:24:17,15.9K,+226.8%
301,Truth Terminal Ai,DwesNzbFAK2ETBhq2P5f58vSouNmAhd1yxVDL9YbvMVX,559.5%,559.5%,559.5%,109,11.8K,45.1K,42.95,50,2min,37.55%,0%,-,,2024-11-18 00:24:17,35.1K,+514%
302,Tyler Durden,5EZJBvkxL22EKkeLDV7XVNoHVveoQdXPbqrgVTRXpump,103.2%,103.2%,103.2%,148,48.1K,14.1K,24.01,62,48s,22.81%,0%,-,,2024-11-18 00:24:17,18.3K,+263.2%
303,Angry Birds,61wHNPXEmUdVbTWYAnT1U8QeCj3Ymd2hLN5jty6ypump,478%,478%,478%,120,10.3K,39.8K,42.18,174,1min,14.48%,0.07%,-,,2024-11-18 00:24:17,32.7K,+474.4%
304,Mister,7ZkAoyBjEeymV6HKXvYBbjpuHTeZGTeHhnGsWGUEvqpr,677.6%,677.6%,677.6%,106,13.4K,53.3K,50.99,43,2min,38.44%,0%,-,,2024-11-18 00:24:17,46.4K,+676.7%
305,OldRoosClub DEV,6VUBU1VDNQxAyr8TWwgwvXkZbCHrFFmxBPRjT9VZjFZp,932.8%,932.8%,932.8%,140,49.8K,79.2K,47.77,73,43s,44.04%,9.31%,-,,2024-11-18 00:24:17,52.5K,+684.4%
306,CONSCIOUS,FY8jQHN9jYtbf4FFFvjwX2F2vQ8vmd3wyD9ZCfxGXeDv,693.9%,693.9%,693.9%,102,14.2K,54.1K,47.16,43,3min,37.55%,0%,-,,2024-11-18 00:24:17,45.3K,+663.8%
307,Remilio 8716,DkoojNMGbpitcg4UxgpvvYcivm2UnZKnuMRorDh2YgkA,665.6%,665.6%,665.6%,215,66.5K,54K,30.35,123,41s,27.34%,1.44%,-,,2024-11-18 00:24:17,27.3K,+387.3%
308,HELIOS,8pGvTS98emnXHF6rjnNpGspUifdT9LBJxLNMkQRLpump,471.5%,471.5%,471.5%,112,10.2K,39.2K,41.57,184,1min,16.42%,0.14%,-,https://t.me/Helios_HLX/1,2024-11-18 00:24:17,32.2K,+469.1%
309,Bean Man AI,9DTZwjPSGdM3XncSbUDFvPPi5Nf5K3YMfCHWBAaerLe,208.5%,208.5%,208.5%,106,21.3K,22K,34.2,42,2min,31.11%,2.19%,-,,2024-11-18 00:24:17,14.8K,+208.5%
310,OldRoosClub DEV,9R84QVNWduwGKvjARraWaEy9pYHgndW1RxgvamJRjaq5,821.9%,821.9%,821.9%,109,16.6K,63.8K,59.32,50,2min,44.73%,0%,-,,2024-11-18 00:24:17,55.5K,+801.9%
311,DEPT. OF GOVERNMENT EFFICIENCY,55Nz1rQz8kpakexzCuwuuw8TXPoYHsHTrn1NzrSYpump,474.9%,474.9%,474.9%,110,10.3K,39.5K,43.02,146,1min,29.98%,2.75%,-,https://t.me/dogedept_bsc,2024-11-18 00:24:17,32.6K,+474.7%
312,Finger Slipped,HU1xRNUs5PvcNmhuEcp7eL1wCBusf3nxPUM1BmB42xit,299.9%,299.9%,299.9%,139,55.8K,28K,31.54,63,43s,19.25%,0.37%,-,,2024-11-18 00:24:17,18.3K,+261.8%
313,Fidenza AI,37H3xwTEHUxAZQhKaiFzVCxEWXKqHheKJzbsVhMypump,339.6%,339.6%,339.6%,139,37.4K,30.6K,33.2,66,1min,34.39%,5%,-,,2024-11-18 00:24:17,23.7K,+339.6%
314,syncOS,GAHnocPyFotXSepQVeenrmGdNgY7Doa9ZuzHd8uNpump,935.7%,935.7%,935.7%,142,66.4K,72.2K,59.51,75,1min,40%,5%,-,,2024-11-18 00:24:17,48.2K,+690.5%
315,Meowmeow,7jeoSVMBj281UBnEvXjC4niHpJZcUpxj44ZCHi1mJWFe,656.1%,656.1%,656.1%,105,14.8K,51.5K,53.5,45,3min,37.55%,0%,-,,2024-11-18 00:24:17,44.7K,+656.1%
316,Fidenza AI,UTBHmPoBT3J3zYGPLRYwmW6mpcBagZ5995Uy5rF6RRh,508.4%,508.4%,508.4%,107,11.7K,41.5K,41.85,48,2min,37.55%,0%,-,,2024-11-18 00:24:17,34.6K,+508.4%
317,Boba the Blob,BYkUDH9Udb7TWFhm8uomkR6Ho94Jxj6a1SvwcsSZpump,632.4%,632.4%,632.4%,104,47K,77.9K,72.68,60,4min,27.88%,0%,-,https://t.me/bobatheblob,2024-11-18 00:24:17,67.2K,+632.4%
318,GEM1298,FEFbsM9sss9H26nPvtTX8TL861EbjcmWojeHnm7C7p44,646.8%,646.8%,646.8%,142,53.9K,55.2K,27.23,66,51s,42.78%,5.77%,-,,2024-11-18 00:24:17,32.2K,+436.1%
319,Alon Cohen,8ZQDRLBJMg29pZyEUy6GFtm8XG43QdbfVAKT43jrpump,276.4%,276.4%,276.4%,104,26.2K,25.1K,35.95,65,1min,32.67%,0.11%,-,,2024-11-18 00:24:17,16.9K,+254%
320,By StarflopGame,FPzpXWZrCETj8GEufHnpyxf7Y4FNAeL2Lqce6vcbpump,202.5%,202.5%,202.5%,112,24K,20.8K,22.73,50,2min,23.12%,3.58%,-,,2024-11-18 00:24:17,14K,+204.1%
321,Titan Blaze,GMPS6f8C8nrjTbEMwC47iKtYHBwWNSY7Hq7fdEjnpump,483.7%,483.7%,483.7%,109,10.5K,40.2K,43.35,195,1min,9.33%,0%,-,https://t.me/blazedefi,2024-11-18 00:24:17,33.2K,+482.2%
322,unidentified aerial pussy,Hg6kMbJM4dUHt2jaoPwm1htGXsz52Wos1qoxUyrYpump,237.5%,237.5%,237.5%,105,16.3K,22.5K,19.67,48,4min,28.85%,0%,-,,2024-11-18 00:24:17,13.4K,+201.6%
323,Agent1708,5mydabK5MRkBFzzjfpyCyihqbyRthTFkZ4w5TzHP5D3U,608.8%,608.8%,608.8%,111,13.3K,48.4K,48.23,51,2min,37.55%,0%,-,,2024-11-18 00:24:17,40K,+584.8%
324,Cerebralex,8HbcgEqnYwNHLNmTwAuGgioNxo3KmAoUyKm1hwJvpump,249.5%,249.5%,249.5%,194,44K,24.9K,26.39,80,1min,31.81%,0%,-,,2024-11-18 00:24:17,16.7K,+234.9%
325,JINX,5emaVRwPD4oH7p6DaXkRmwCByP9LbRzeLr24PAf7pump,481.6%,481.6%,481.6%,131,10.4K,40.2K,42.22,110,1min,42.18%,3.46%,-,https://t.me/jinxthecatportal,2024-11-18 00:24:17,32.7K,+473.5%
326,Automated Greg,BcPZkp6oiT1ZFVkrExR37Xb4QLpD3BgSjqGUUtghjYFb,1217%,1217%,1217%,131,55.7K,96.1K,53.99,92,40s,38.92%,3.94%,-,,2024-11-18 00:24:17,88.8K,+1217%
327,They Won't Trap Me,2vkoDoHb1u6PDtLjSMvUCiowg1vbunsQfX159repUK2B,443.5%,443.5%,443.5%,118,61.5K,38.2K,32.71,56,54s,37.21%,0.37%,-,,2024-11-18 00:24:17,30.7K,+436.2%
328,pepeAI,2wqkw3idoEYFV8fyM54PvS5BYHieT8rAZqzdHg6aqZby,194.5%,194.5%,194.5%,112,30.5K,22.3K,25.35,45,1min,36.04%,7.52%,-,,2024-11-18 00:24:17,15.2K,+201.2%
329,GOOD,8JFDZ8iairfbUGwvUwFj42wxgSdqyT8jwNrHRx6fnAe6,344.9%,344.9%,344.9%,115,48.4K,31.2K,17.21,52,52s,38.38%,0%,-,,2024-11-18 00:24:17,26K,+370.4%
330,Good Boi,6ULTsikCoXVTBtB23gNhgk4eD2RMRGsQre5PZKiLpump,284.8%,284.8%,284.8%,112,45.1K,28.3K,22.38,52,1min,37.15%,0%,-,,2024-11-18 00:24:17,15.7K,+213.4%
